participant,block,trial,stim,wght,resp,reversal,isswitch,isrepeat
5,15,68,1,3,1,0,0,1
5,15,69,1,1,1,0,0,1
5,15,70,1,3,1,0,0,1
5,15,71,1,3,1,0,0,1
5,15,72,-1,1,-1,1,1,0
5,15,73,-1,3,-1,0,0,1
5,15,74,-1,2,-1,0,0,1
5,15,75,-1,3,-1,0,0,1
5,15,76,-1,2,-1,0,0,1
5,15,77,-1,1,-1,0,0,1
5,15,78,-1,3,-1,0,0,1
5,15,79,-1,3,1,0,1,0
5,15,80,-1,2,-1,0,1,0
6,1,1,1,1,1,0,NaN,NaN
6,1,2,1,2,1,0,0,1
6,1,3,1,3,1,0,0,1
6,1,4,1,2,1,0,0,1
6,1,5,1,1,1,0,0,1
6,1,6,1,3,1,0,0,1
6,1,7,-1,2,-1,1,1,0
6,1,8,-1,3,-1,0,0,1
6,1,9,-1,3,-1,0,0,1
6,1,10,-1,3,-1,0,0,1
6,1,11,-1,3,-1,0,0,1
6,1,12,-1,3,1,0,1,0
6,1,13,-1,2,-1,0,1,0
6,1,14,-1,3,-1,0,0,1
6,1,15,1,1,1,1,1,0
6,1,16,1,2,1,0,0,1
6,1,17,1,1,1,0,0,1
6,1,18,1,1,-1,0,1,0
6,1,19,1,3,1,0,1,0
6,1,20,1,2,1,0,0,1
6,1,21,1,3,1,0,0,1
6,1,22,1,1,1,0,0,1
6,1,23,1,1,1,0,0,1
6,1,24,-1,2,-1,1,1,0
6,1,25,-1,2,-1,0,0,1
6,1,26,-1,1,1,0,1,0
6,1,27,-1,1,1,0,0,1
6,1,28,-1,2,-1,0,1,0
6,1,29,-1,1,-1,0,0,1
6,1,30,-1,3,-1,0,0,1
6,1,31,-1,2,-1,0,0,1
6,1,32,-1,1,-1,0,0,1
6,1,33,1,3,-1,1,0,1
6,1,34,1,2,1,0,1,0
6,1,35,1,2,1,0,0,1
6,1,36,1,2,1,0,0,1
6,1,37,1,3,1,0,0,1
6,1,38,1,2,1,0,0,1
6,1,39,-1,3,-1,1,1,0
6,1,40,-1,1,-1,0,0,1
6,1,41,-1,3,-1,0,0,1
6,1,42,-1,2,-1,0,0,1
6,1,43,-1,3,-1,0,0,1
6,1,44,-1,1,-1,0,0,1
6,1,45,-1,3,-1,0,0,1
6,1,46,-1,2,-1,0,0,1
6,1,47,1,2,1,1,1,0
6,1,48,1,1,1,0,0,1
6,1,49,1,1,1,0,0,1
6,1,50,1,3,1,0,0,1
6,1,51,1,1,1,0,0,1
6,1,52,1,1,-1,0,1,0
6,1,53,1,2,-1,0,0,1
6,1,54,1,3,1,0,1,0
6,1,55,1,2,1,0,0,1
6,1,56,1,3,1,0,0,1
6,1,57,1,1,-1,0,1,0
6,1,58,1,3,1,0,1,0
6,1,59,1,2,1,0,0,1
6,1,60,1,1,1,0,0,1
6,1,61,1,3,1,0,0,1
6,1,62,-1,3,-1,1,1,0
6,1,63,-1,2,-1,0,0,1
6,1,64,-1,1,1,0,1,0
6,1,65,-1,1,1,0,0,1
6,1,66,-1,2,1,0,0,1
6,1,67,-1,2,-1,0,1,0
6,1,68,-1,2,-1,0,0,1
6,1,69,-1,3,-1,0,0,1
6,1,70,-1,2,-1,0,0,1
6,1,71,1,1,-1,1,0,1
6,1,72,1,1,-1,0,0,1
6,1,73,1,2,1,0,1,0
6,1,74,1,3,1,0,0,1
6,1,75,1,1,1,0,0,1
6,1,76,-1,1,-1,1,1,0
6,1,77,-1,1,-1,0,0,1
6,1,78,-1,3,-1,0,0,1
6,1,79,-1,2,-1,0,0,1
6,1,80,-1,2,-1,0,0,1
6,3,1,-1,1,-1,0,NaN,NaN
6,3,2,-1,2,-1,0,0,1
6,3,3,-1,2,1,0,1,0
6,3,4,-1,2,-1,0,1,0
6,3,5,-1,3,-1,0,0,1
6,3,6,-1,3,-1,0,0,1
6,3,7,1,3,1,1,1,0
6,3,8,1,2,1,0,0,1
6,3,9,1,1,1,0,0,1
6,3,10,1,3,1,0,0,1
6,3,11,1,1,1,0,0,1
6,3,12,1,2,1,0,0,1
6,3,13,1,1,1,0,0,1
6,3,14,1,2,-1,0,1,0
6,3,15,1,3,1,0,1,0
6,3,16,1,2,1,0,0,1
6,3,17,1,2,1,0,0,1
6,3,18,1,3,1,0,0,1
6,3,19,1,2,1,0,0,1
6,3,20,1,1,1,0,0,1
6,3,21,-1,3,1,1,0,1
6,3,22,-1,1,1,0,0,1
6,3,23,-1,1,1,0,0,1
6,3,24,-1,2,-1,0,1,0
6,3,25,-1,1,-1,0,0,1
6,3,26,-1,3,-1,0,0,1
6,3,27,1,2,1,1,1,0
6,3,28,1,3,1,0,0,1
6,3,29,1,3,1,0,0,1
6,3,30,1,3,1,0,0,1
6,3,31,1,3,1,0,0,1
6,3,32,-1,1,1,1,0,1
6,3,33,-1,3,1,0,0,1
6,3,34,-1,3,1,0,0,1
6,3,35,-1,1,1,0,0,1
6,3,36,-1,3,-1,0,1,0
6,3,37,-1,1,-1,0,0,1
6,3,38,-1,1,-1,0,0,1
6,3,39,-1,2,1,0,1,0
6,3,40,-1,1,1,0,0,1
6,3,41,1,1,1,1,0,1
6,3,42,1,2,1,0,0,1
6,3,43,1,2,1,0,0,1
6,3,44,1,1,1,0,0,1
6,3,45,1,2,1,0,0,1
6,3,46,-1,1,1,1,0,1
6,3,47,-1,3,1,0,0,1
6,3,48,-1,1,1,0,0,1
6,3,49,-1,2,1,0,0,1
6,3,50,-1,2,1,0,0,1
6,3,51,-1,2,-1,0,1,0
6,3,52,-1,3,1,0,1,0
6,3,53,-1,1,1,0,0,1
6,3,54,1,2,1,1,0,1
6,3,55,1,3,1,0,0,1
6,3,56,1,1,1,0,0,1
6,3,57,1,3,-1,0,1,0
6,3,58,1,2,1,0,1,0
6,3,59,-1,3,1,1,0,1
6,3,60,-1,1,1,0,0,1
6,3,61,-1,3,1,0,0,1
6,3,62,-1,3,-1,0,1,0
6,3,63,-1,2,-1,0,0,1
6,3,64,-1,1,-1,0,0,1
6,3,65,-1,2,-1,0,0,1
6,3,66,-1,1,-1,0,0,1
6,3,67,-1,2,-1,0,0,1
6,3,68,-1,3,-1,0,0,1
6,3,69,-1,1,-1,0,0,1
6,3,70,-1,2,-1,0,0,1
6,3,71,1,2,-1,1,0,1
6,3,72,1,1,-1,0,0,1
6,3,73,1,3,1,0,1,0
6,3,74,1,2,1,0,0,1
6,3,75,1,1,1,0,0,1
6,3,76,1,3,1,0,0,1
6,3,77,1,1,1,0,0,1
6,3,78,1,2,1,0,0,1
6,3,79,1,3,1,0,0,1
6,3,80,1,2,1,0,0,1
6,5,1,-1,3,1,0,NaN,NaN
6,5,2,-1,1,1,0,0,1
6,5,3,-1,3,1,0,0,1
6,5,4,-1,3,1,0,0,1
6,5,5,-1,3,-1,0,1,0
6,5,6,1,1,1,1,1,0
6,5,7,1,2,1,0,0,1
6,5,8,1,1,1,0,0,1
6,5,9,1,2,1,0,0,1
6,5,10,1,1,1,0,0,1
6,5,11,1,1,-1,0,1,0
6,5,12,1,3,-1,0,0,1
6,5,13,1,2,1,0,1,0
6,5,14,1,3,1,0,0,1
6,5,15,1,1,1,0,0,1
6,5,16,1,2,1,0,0,1
6,5,17,1,2,1,0,0,1
6,5,18,1,3,1,0,0,1
6,5,19,-1,3,1,1,0,1
6,5,20,-1,2,1,0,0,1
6,5,21,-1,1,1,0,0,1
6,5,22,-1,1,-1,0,1,0
6,5,23,-1,2,-1,0,0,1
6,5,24,-1,2,-1,0,0,1
6,5,25,-1,1,1,0,1,0
6,5,26,-1,3,1,0,0,1
6,5,27,-1,2,-1,0,1,0
6,5,28,1,1,-1,1,0,1
6,5,29,1,3,-1,0,0,1
6,5,30,1,2,-1,0,0,1
6,5,31,1,3,1,0,1,0
6,5,32,1,2,1,0,0,1
6,5,33,1,1,1,0,0,1
6,5,34,-1,1,1,1,0,1
6,5,35,-1,2,-1,0,1,0
6,5,36,-1,3,-1,0,0,1
6,5,37,-1,3,-1,0,0,1
6,5,38,-1,3,1,0,1,0
6,5,39,1,2,1,1,0,1
6,5,40,1,3,1,0,0,1
6,5,41,1,1,1,0,0,1
6,5,42,1,2,1,0,0,1
6,5,43,1,3,1,0,0,1
6,5,44,1,3,1,0,0,1
6,5,45,1,1,1,0,0,1
6,5,46,1,1,-1,0,1,0
6,5,47,-1,2,-1,1,0,1
6,5,48,-1,3,-1,0,0,1
6,5,49,-1,2,-1,0,0,1
6,5,50,-1,1,-1,0,0,1
6,5,51,-1,3,-1,0,0,1
6,5,52,-1,1,-1,0,0,1
6,5,53,-1,2,-1,0,0,1
6,5,54,-1,1,-1,0,0,1
6,5,55,-1,3,-1,0,0,1
6,5,56,-1,3,-1,0,0,1
6,5,57,-1,2,-1,0,0,1
6,5,58,-1,1,-1,0,0,1
6,5,59,-1,2,-1,0,0,1
6,5,60,-1,2,-1,0,0,1
6,5,61,-1,2,1,0,1,0
6,5,62,-1,1,1,0,0,1
6,5,63,1,3,1,1,0,1
6,5,64,1,1,1,0,0,1
6,5,65,1,2,1,0,0,1
6,5,66,1,2,1,0,0,1
6,5,67,1,2,1,0,0,1
6,5,68,1,2,-1,0,1,0
6,5,69,-1,2,1,1,1,0
6,5,70,-1,3,1,0,0,1
6,5,71,-1,3,-1,0,1,0
6,5,72,-1,2,-1,0,0,1
6,5,73,-1,2,-1,0,0,1
6,5,74,1,3,-1,1,0,1
6,5,75,1,1,-1,0,0,1
6,5,76,1,1,-1,0,0,1
6,5,77,1,1,-1,0,0,1
6,5,78,1,1,1,0,1,0
6,5,79,1,3,1,0,0,1
6,5,80,1,1,1,0,0,1
6,7,1,1,1,1,0,NaN,NaN
6,7,2,1,1,1,0,0,1
6,7,3,1,1,1,0,0,1
6,7,4,1,3,1,0,0,1
6,7,5,1,1,1,0,0,1
6,7,6,1,2,1,0,0,1
6,7,7,1,3,1,0,0,1
6,7,8,1,1,1,0,0,1
6,7,9,1,3,1,0,0,1
6,7,10,1,3,1,0,0,1
6,7,11,1,1,-1,0,1,0
6,7,12,-1,1,-1,1,0,1
6,7,13,-1,1,-1,0,0,1
6,7,14,-1,2,-1,0,0,1
6,7,15,-1,3,-1,0,0,1
6,7,16,-1,2,-1,0,0,1
6,7,17,-1,2,-1,0,0,1
6,7,18,-1,2,-1,0,0,1
6,7,19,-1,2,1,0,1,0
6,7,20,-1,1,1,0,0,1
6,7,21,-1,3,1,0,0,1
6,7,22,-1,1,1,0,0,1
6,7,23,-1,3,1,0,0,1
6,7,24,-1,2,1,0,0,1
6,7,25,1,2,-1,1,1,0
6,7,26,1,3,-1,0,0,1
6,7,27,1,2,-1,0,0,1
6,7,28,1,3,-1,0,0,1
6,7,29,1,3,1,0,1,0
6,7,30,1,2,1,0,0,1
6,7,31,-1,3,1,1,0,1
6,7,32,-1,1,1,0,0,1
6,7,33,-1,1,1,0,0,1
6,7,34,-1,3,1,0,0,1
6,7,35,-1,2,1,0,0,1
6,7,36,-1,2,-1,0,1,0
6,7,37,-1,1,-1,0,0,1
6,7,38,1,2,-1,1,0,1
6,7,39,1,1,-1,0,0,1
6,7,40,1,2,1,0,1,0
6,7,41,1,1,1,0,0,1
6,7,42,1,3,1,0,0,1
6,7,43,-1,3,-1,1,1,0
6,7,44,-1,2,-1,0,0,1
6,7,45,-1,1,-1,0,0,1
6,7,46,-1,3,-1,0,0,1
6,7,47,-1,1,-1,0,0,1
6,7,48,-1,1,-1,0,0,1
6,7,49,-1,2,-1,0,0,1
6,7,50,-1,3,-1,0,0,1
6,7,51,-1,2,1,0,1,0
6,7,52,-1,3,1,0,0,1
6,7,53,-1,3,NaN,0,1,0
6,7,54,1,1,1,1,1,0
6,7,55,1,3,1,0,0,1
6,7,56,1,1,-1,0,1,0
6,7,57,1,2,-1,0,0,1
6,7,58,1,1,-1,0,0,1
6,7,59,1,2,1,0,1,0
6,7,60,1,2,1,0,0,1
6,7,61,-1,1,1,1,0,1
6,7,62,-1,3,1,0,0,1
6,7,63,-1,3,-1,0,1,0
6,7,64,-1,1,-1,0,0,1
6,7,65,-1,3,-1,0,0,1
6,7,66,1,2,-1,1,0,1
6,7,67,1,3,-1,0,0,1
6,7,68,1,3,-1,0,0,1
6,7,69,1,2,-1,0,0,1
6,7,70,1,2,1,0,1,0
6,7,71,1,2,1,0,0,1
6,7,72,1,1,1,0,0,1
6,7,73,1,2,1,0,0,1
6,7,74,1,2,1,0,0,1
6,7,75,1,1,1,0,0,1
6,7,76,-1,3,1,1,0,1
6,7,77,-1,2,-1,0,1,0
6,7,78,-1,2,-1,0,0,1
6,7,79,-1,3,-1,0,0,1
6,7,80,-1,1,-1,0,0,1
6,10,1,1,1,1,0,NaN,NaN
6,10,2,1,1,1,0,0,1
6,10,3,1,1,1,0,0,1
6,10,4,1,2,1,0,0,1
6,10,5,1,2,1,0,0,1
6,10,6,1,1,1,0,0,1
6,10,7,-1,3,-1,1,1,0
6,10,8,-1,3,-1,0,0,1
6,10,9,-1,1,-1,0,0,1
6,10,10,-1,3,-1,0,0,1
6,10,11,-1,2,-1,0,0,1
6,10,12,-1,2,-1,0,0,1
6,10,13,-1,2,-1,0,0,1
6,10,14,-1,3,-1,0,0,1
6,10,15,-1,1,1,0,1,0
6,10,16,-1,1,1,0,0,1
6,10,17,-1,2,1,0,0,1
6,10,18,1,1,1,1,0,1
6,10,19,1,3,1,0,0,1
6,10,20,1,3,1,0,0,1
6,10,21,1,3,1,0,0,1
6,10,22,1,1,1,0,0,1
6,10,23,1,3,1,0,0,1
6,10,24,1,2,1,0,0,1
6,10,25,1,3,-1,0,1,0
6,10,26,-1,3,-1,1,0,1
6,10,27,-1,1,-1,0,0,1
6,10,28,-1,1,-1,0,0,1
6,10,29,-1,2,-1,0,0,1
6,10,30,-1,2,-1,0,0,1
6,10,31,-1,2,-1,0,0,1
6,10,32,-1,2,-1,0,0,1
6,10,33,1,2,1,1,1,0
6,10,34,1,3,1,0,0,1
6,10,35,1,2,-1,0,1,0
6,10,36,1,2,1,0,1,0
6,10,37,1,2,1,0,0,1
6,10,38,1,1,1,0,0,1
6,10,39,-1,2,-1,1,1,0
6,10,40,-1,1,-1,0,0,1
6,10,41,-1,2,-1,0,0,1
6,10,42,-1,3,-1,0,0,1
6,10,43,-1,3,-1,0,0,1
6,10,44,1,2,1,1,1,0
6,10,45,1,1,1,0,0,1
6,10,46,1,1,1,0,0,1
6,10,47,1,3,1,0,0,1
6,10,48,1,2,1,0,0,1
6,10,49,1,2,-1,0,1,0
6,10,50,1,1,-1,0,0,1
6,10,51,1,3,1,0,1,0
6,10,52,1,2,1,0,0,1
6,10,53,-1,3,1,1,0,1
6,10,54,-1,2,1,0,0,1
6,10,55,-1,3,-1,0,1,0
6,10,56,-1,3,-1,0,0,1
6,10,57,-1,3,-1,0,0,1
6,10,58,-1,3,-1,0,0,1
6,10,59,-1,1,-1,0,0,1
6,10,60,-1,3,-1,0,0,1
6,10,61,-1,3,-1,0,0,1
6,10,62,-1,1,-1,0,0,1
6,10,63,1,1,1,1,1,0
6,10,64,1,3,1,0,0,1
6,10,65,1,2,1,0,0,1
6,10,66,1,3,1,0,0,1
6,10,67,1,1,1,0,0,1
6,10,68,1,2,1,0,0,1
6,10,69,1,2,1,0,0,1
6,10,70,1,1,1,0,0,1
6,10,71,1,3,1,0,0,1
6,10,72,1,2,1,0,0,1
6,10,73,1,3,1,0,0,1
6,10,74,-1,1,-1,1,1,0
6,10,75,-1,1,-1,0,0,1
6,10,76,-1,1,-1,0,0,1
6,10,77,-1,2,-1,0,0,1
6,10,78,-1,1,-1,0,0,1
6,10,79,-1,1,-1,0,0,1
6,10,80,-1,2,-1,0,0,1
6,12,1,-1,2,-1,0,NaN,NaN
6,12,2,-1,1,-1,0,0,1
6,12,3,-1,3,-1,0,0,1
6,12,4,-1,1,-1,0,0,1
6,12,5,-1,1,1,0,1,0
6,12,6,-1,2,-1,0,1,0
6,12,7,1,1,-1,1,0,1
6,12,8,1,3,1,0,1,0
6,12,9,1,2,1,0,0,1
6,12,10,1,2,1,0,0,1
6,12,11,1,2,1,0,0,1
6,12,12,1,1,1,0,0,1
6,12,13,1,2,1,0,0,1
6,12,14,1,3,1,0,0,1
6,12,15,1,2,1,0,0,1
6,12,16,1,1,1,0,0,1
6,12,17,1,2,1,0,0,1
6,12,18,1,1,1,0,0,1
6,12,19,1,3,1,0,0,1
6,12,20,1,3,1,0,0,1
6,12,21,1,2,1,0,0,1
6,12,22,1,1,1,0,0,1
6,12,23,-1,1,-1,1,1,0
6,12,24,-1,3,-1,0,0,1
6,12,25,-1,3,-1,0,0,1
6,12,26,-1,2,-1,0,0,1
6,12,27,-1,2,-1,0,0,1
6,12,28,-1,3,-1,0,0,1
6,12,29,-1,1,1,0,1,0
6,12,30,-1,3,-1,0,1,0
6,12,31,1,1,-1,1,0,1
6,12,32,1,2,1,0,1,0
6,12,33,1,1,1,0,0,1
6,12,34,1,3,1,0,0,1
6,12,35,1,3,1,0,0,1
6,12,36,-1,3,1,1,0,1
6,12,37,-1,1,1,0,0,1
6,12,38,-1,3,1,0,0,1
6,12,39,-1,1,1,0,0,1
6,12,40,-1,2,-1,0,1,0
6,12,41,-1,2,-1,0,0,1
6,12,42,1,2,-1,1,0,1
6,12,43,1,1,-1,0,0,1
6,12,44,1,1,-1,0,0,1
6,12,45,1,3,1,0,1,0
6,12,46,1,3,1,0,0,1
6,12,47,1,2,1,0,0,1
6,12,48,-1,3,1,1,0,1
6,12,49,-1,2,1,0,0,1
6,12,50,-1,2,-1,0,1,0
6,12,51,-1,1,-1,0,0,1
6,12,52,-1,3,-1,0,0,1
6,12,53,-1,1,-1,0,0,1
6,12,54,-1,3,-1,0,0,1
6,12,55,1,2,1,1,1,0
6,12,56,1,3,1,0,0,1
6,12,57,1,1,1,0,0,1
6,12,58,1,3,-1,0,1,0
6,12,59,1,2,1,0,1,0
6,12,60,1,2,1,0,0,1
6,12,61,1,3,1,0,0,1
6,12,62,1,2,1,0,0,1
6,12,63,1,1,1,0,0,1
6,12,64,-1,3,-1,1,1,0
6,12,65,-1,3,-1,0,0,1
6,12,66,-1,2,-1,0,0,1
6,12,67,-1,1,-1,0,0,1
6,12,68,-1,3,-1,0,0,1
6,12,69,-1,2,-1,0,0,1
6,12,70,-1,1,-1,0,0,1
6,12,71,-1,2,-1,0,0,1
6,12,72,-1,2,-1,0,0,1
6,12,73,-1,1,-1,0,0,1
6,12,74,-1,1,-1,0,0,1
6,12,75,1,2,1,1,1,0
6,12,76,1,2,1,0,0,1
6,12,77,1,1,1,0,0,1
6,12,78,1,3,1,0,0,1
6,12,79,1,3,1,0,0,1
6,12,80,1,1,1,0,0,1
6,14,1,-1,2,1,0,NaN,NaN
6,14,2,-1,2,1,0,0,1
6,14,3,-1,2,-1,0,1,0
6,14,4,-1,3,-1,0,0,1
6,14,5,-1,2,-1,0,0,1
6,14,6,1,2,-1,1,0,1
6,14,7,1,2,1,0,1,0
6,14,8,1,2,1,0,0,1
6,14,9,1,3,1,0,0,1
6,14,10,1,3,1,0,0,1
6,14,11,1,2,1,0,0,1
6,14,12,1,2,1,0,0,1
6,14,13,1,3,1,0,0,1
6,14,14,-1,2,1,1,0,1
6,14,15,-1,3,1,0,0,1
6,14,16,-1,1,1,0,0,1
6,14,17,-1,2,1,0,0,1
6,14,18,-1,3,-1,0,1,0
6,14,19,-1,3,-1,0,0,1
6,14,20,-1,2,-1,0,0,1
6,14,21,-1,1,-1,0,0,1
6,14,22,1,3,-1,1,0,1
6,14,23,1,1,1,0,1,0
6,14,24,1,1,1,0,0,1
6,14,25,1,1,1,0,0,1
6,14,26,1,1,1,0,0,1
6,14,27,1,3,1,0,0,1
6,14,28,1,1,1,0,0,1
6,14,29,1,1,1,0,0,1
6,14,30,1,3,1,0,0,1
6,14,31,1,1,-1,0,1,0
6,14,32,1,1,-1,0,0,1
6,14,33,1,2,-1,0,0,1
6,14,34,-1,3,-1,1,0,1
6,14,35,-1,1,-1,0,0,1
6,14,36,-1,2,-1,0,0,1
6,14,37,-1,2,-1,0,0,1
6,14,38,-1,2,-1,0,0,1
6,14,39,-1,1,-1,0,0,1
6,14,40,-1,3,-1,0,0,1
6,14,41,-1,2,-1,0,0,1
6,14,42,-1,3,1,0,1,0
6,14,43,1,1,1,1,0,1
6,14,44,1,1,1,0,0,1
6,14,45,1,1,-1,0,1,0
6,14,46,1,2,1,0,1,0
6,14,47,1,1,1,0,0,1
6,14,48,1,2,1,0,0,1
6,14,49,1,3,1,0,0,1
6,14,50,-1,3,1,1,0,1
6,14,51,-1,3,-1,0,1,0
6,14,52,-1,1,1,0,1,0
6,14,53,-1,1,-1,0,1,0
6,14,54,-1,3,-1,0,0,1
6,14,55,-1,3,-1,0,0,1
6,14,56,-1,2,-1,0,0,1
6,14,57,-1,3,-1,0,0,1
6,14,58,-1,3,-1,0,0,1
6,14,59,-1,2,-1,0,0,1
6,14,60,-1,3,-1,0,0,1
6,14,61,-1,2,-1,0,0,1
6,14,62,-1,1,-1,0,0,1
6,14,63,-1,1,-1,0,0,1
6,14,64,1,1,-1,1,0,1
6,14,65,1,3,1,0,1,0
6,14,66,1,2,1,0,0,1
6,14,67,1,3,-1,0,1,0
6,14,68,1,3,1,0,1,0
6,14,69,1,2,1,0,0,1
6,14,70,1,1,1,0,0,1
6,14,71,-1,2,-1,1,1,0
6,14,72,-1,3,1,0,1,0
6,14,73,-1,1,1,0,0,1
6,14,74,-1,1,-1,0,1,0
6,14,75,-1,2,-1,0,0,1
6,14,76,1,1,-1,1,0,1
6,14,77,1,3,1,0,1,0
6,14,78,1,1,1,0,0,1
6,14,79,1,2,1,0,0,1
6,14,80,1,2,1,0,0,1
6,16,1,1,1,1,0,NaN,NaN
6,16,2,1,3,1,0,0,1
6,16,3,1,3,-1,0,1,0
6,16,4,1,3,1,0,1,0
6,16,5,1,2,1,0,0,1
6,16,6,1,3,1,0,0,1
6,16,7,1,2,1,0,0,1
6,16,8,1,2,1,0,0,1
6,16,9,-1,3,-1,1,1,0
6,16,10,-1,2,-1,0,0,1
6,16,11,-1,2,-1,0,0,1
6,16,12,-1,3,-1,0,0,1
6,16,13,-1,3,-1,0,0,1
6,16,14,-1,2,-1,0,0,1
6,16,15,-1,1,-1,0,0,1
6,16,16,-1,1,-1,0,0,1
6,16,17,-1,3,-1,0,0,1
6,16,18,-1,1,-1,0,0,1
6,16,19,1,2,1,1,1,0
6,16,20,1,1,1,0,0,1
6,16,21,1,2,NaN,0,1,0
6,16,22,1,2,1,0,1,0
6,16,23,1,1,1,0,0,1
6,16,24,1,2,1,0,0,1
6,16,25,-1,2,1,1,0,1
6,16,26,-1,3,-1,0,1,0
6,16,27,-1,3,-1,0,0,1
6,16,28,-1,1,-1,0,0,1
6,16,29,-1,2,-1,0,0,1
6,16,30,-1,3,-1,0,0,1
6,16,31,-1,2,-1,0,0,1
6,16,32,-1,2,-1,0,0,1
6,16,33,-1,1,-1,0,0,1
6,16,34,-1,2,-1,0,0,1
6,16,35,1,1,1,1,1,0
6,16,36,1,1,1,0,0,1
6,16,37,1,1,1,0,0,1
6,16,38,1,1,1,0,0,1
6,16,39,1,1,1,0,0,1
6,16,40,1,1,1,0,0,1
6,16,41,-1,3,-1,1,1,0
6,16,42,-1,1,1,0,1,0
6,16,43,-1,3,-1,0,1,0
6,16,44,-1,3,-1,0,0,1
6,16,45,-1,1,-1,0,0,1
6,16,46,1,1,-1,1,0,1
6,16,47,1,3,1,0,1,0
6,16,48,1,2,1,0,0,1
6,16,49,1,2,1,0,0,1
6,16,50,1,1,1,0,0,1
6,16,51,1,2,1,0,0,1
6,16,52,1,2,1,0,0,1
6,16,53,1,2,1,0,0,1
6,16,54,1,3,1,0,0,1
6,16,55,1,3,1,0,0,1
6,16,56,1,3,1,0,0,1
6,16,57,1,1,1,0,0,1
6,16,58,1,3,1,0,0,1
6,16,59,1,3,1,0,0,1
6,16,60,-1,1,1,1,0,1
6,16,61,-1,3,-1,0,1,0
6,16,62,-1,2,-1,0,0,1
6,16,63,-1,1,-1,0,0,1
6,16,64,-1,1,-1,0,0,1
6,16,65,-1,2,-1,0,0,1
6,16,66,-1,3,-1,0,0,1
6,16,67,1,3,1,1,1,0
6,16,68,1,2,1,0,0,1
6,16,69,1,1,1,0,0,1
6,16,70,1,2,1,0,0,1
6,16,71,1,3,1,0,0,1
6,16,72,-1,2,1,1,0,1
6,16,73,-1,2,-1,0,1,0
6,16,74,-1,3,-1,0,0,1
6,16,75,-1,1,-1,0,0,1
6,16,76,-1,3,-1,0,0,1
6,16,77,-1,2,-1,0,0,1
6,16,78,-1,2,-1,0,0,1
6,16,79,-1,1,-1,0,0,1
6,16,80,-1,1,-1,0,0,1
7,2,1,-1,2,-1,0,NaN,NaN
7,2,2,-1,1,-1,0,0,1
7,2,3,-1,2,-1,0,0,1
7,2,4,-1,2,-1,0,0,1
7,2,5,-1,3,-1,0,0,1
7,2,6,-1,3,-1,0,0,1
7,2,7,-1,2,-1,0,0,1
7,2,8,1,3,1,1,1,0
7,2,9,1,1,-1,0,1,0
7,2,10,1,1,-1,0,0,1
7,2,11,1,1,-1,0,0,1
7,2,12,1,3,-1,0,0,1
7,2,13,1,3,NaN,0,1,0
7,2,14,1,1,1,0,1,0
7,2,15,-1,1,1,1,0,1
7,2,16,-1,2,-1,0,1,0
7,2,17,-1,1,-1,0,0,1
7,2,18,-1,2,-1,0,0,1
7,2,19,-1,3,-1,0,0,1
7,2,20,-1,3,-1,0,0,1
7,2,21,-1,2,-1,0,0,1
7,2,22,1,1,1,1,1,0
7,2,23,1,1,1,0,0,1
7,2,24,1,3,1,0,0,1
7,2,25,1,1,1,0,0,1
7,2,26,1,2,1,0,0,1
7,2,27,1,1,1,0,0,1
7,2,28,1,2,1,0,0,1
7,2,29,1,1,1,0,0,1
7,2,30,1,3,1,0,0,1
7,2,31,1,2,-1,0,1,0
7,2,32,1,3,1,0,1,0
7,2,33,1,2,1,0,0,1
7,2,34,1,3,1,0,0,1
7,2,35,1,3,1,0,0,1
7,2,36,-1,1,-1,1,1,0
7,2,37,-1,1,-1,0,0,1
7,2,38,-1,2,-1,0,0,1
7,2,39,-1,2,-1,0,0,1
7,2,40,-1,3,-1,0,0,1
7,2,41,1,2,-1,1,0,1
7,2,42,1,1,-1,0,0,1
7,2,43,1,2,1,0,1,0
7,2,44,1,2,1,0,0,1
7,2,45,1,3,1,0,0,1
7,2,46,1,2,1,0,0,1
7,2,47,1,3,1,0,0,1
7,2,48,-1,3,1,1,0,1
7,2,49,-1,2,-1,0,1,0
7,2,50,-1,3,-1,0,0,1
7,2,51,-1,3,-1,0,0,1
7,2,52,-1,2,-1,0,0,1
7,2,53,-1,1,-1,0,0,1
7,2,54,-1,2,-1,0,0,1
7,2,55,-1,3,-1,0,0,1
7,2,56,-1,1,-1,0,0,1
7,2,57,-1,3,-1,0,0,1
7,2,58,-1,1,-1,0,0,1
7,2,59,-1,1,-1,0,0,1
7,2,60,1,2,1,1,1,0
7,2,61,1,3,1,0,0,1
7,2,62,1,1,-1,0,1,0
7,2,63,1,2,-1,0,0,1
7,2,64,1,3,1,0,1,0
7,2,65,1,1,-1,0,1,0
7,2,66,-1,3,-1,1,0,1
7,2,67,-1,3,-1,0,0,1
7,2,68,-1,1,-1,0,0,1
7,2,69,-1,1,-1,0,0,1
7,2,70,-1,2,-1,0,0,1
7,2,71,-1,2,-1,0,0,1
7,2,72,-1,1,-1,0,0,1
7,2,73,-1,2,-1,0,0,1
7,2,74,-1,2,-1,0,0,1
7,2,75,1,2,-1,1,0,1
7,2,76,1,1,1,0,1,0
7,2,77,1,3,1,0,0,1
7,2,78,1,3,1,0,0,1
7,2,79,1,1,1,0,0,1
7,2,80,1,2,1,0,0,1
